1, Line, // TODO Jochen: move the findSpecial to a central place together with others to easy security configuration 
1, Line, //  todo: inner class nodes don't have an objectInitializers field available 
1, Line, //         currently char isn't found due to a bug, so go with Object 
1, Block, /* dummy receiver: */
1, Line, //  TODO check specified type is assignable from declared param type?   ClassNode type = getMemberClassValue(namedParam, "type"); 
1, Block, /*  todo these special cases should be special MetaClasses maybe  */
1, Line, //  @todo - refactor pulling generic parser interface up 
1, Line, //  hack to reformat other groovydoc block tags (@see, @return, @param, @throws, @author, @since) into html 
1, JavaDoc, /*  To swap two children of node t...     *     *<pre>     *   (t)     *    |     *    |     *   (a) -- (b)     *     * t.down = firstNode     * a.right = b     * b.right = null     *</pre>     * becomes     *<pre>     *   (t)     *    |     *    |     *   (b) -- (a)     *     * t.down = b     * a.right = null     * b.right = a     *</pre>     *     * todo - build API of basic tree mutations like this method.      */
1, Line, // TODO: in case of the array we could maybe make a partial check 
1, Line, //  TODO: maybe define a Throwable and use it here instead of Object 
1, Line, // TODO: change that to get the correct scope 
1, Block, /*  * @todo multi threaded compiling of the same class but with different roots * for compilation... T1 compiles A, which uses B, T2 compiles B... mark A and B * as parsed and then synchronize compilation. Problems: How to synchronize? * How to get error messages? *  */
1, Line, // workaround for Groovy-835 
1, Line, // There HAS to be a better way to do this! 
1, Line, //  Groovy allows more characters than Character.isValidJavaIdentifier() would allow   if we find a good way to encode special chars we could remove (some of) these checks 
1, Line, //  TODO: this might not do enough or too much   But it is a good start without spreading logic everywhere 
1, Line, //  hack warning! fragile! TODO find a better way 
1, JavaDoc, /*      * TODO: Should return the URI for this source, but we can't know what it is here.     *     * @return null      */
1, Line, //  TODO includes? excludes? 
1, Line, //  cast with explicit weaker generics for now to keep jdk6 happy, TODO: find better fix 
1, Line, // TODO: report multiple missing labels of the same name only once? 
1, Line, //  GROOVY-6337 HACK: in case newly created field is @Lazy 
1, Line, //  ignore   TODO should use a low priority logger 
1, Line, //  TODO the buffer is not read up to the end, but up to length - 6 
1, Line, //  FIXME no implementation?          SoftDoubleKeyMap.Entry val = (SoftDoubleKeyMap.Entry) assignableMap.getOrPut(klazz, aClass, null); 
1, Line, //  todo: this might not work correctly for absolute paths 
1, Line, // TODO: don't ignore inner static classes completely 
1, Line, //  TODO store this on root node? reset bodyText? 
1, Line, //  TODO use PackageNode instead here? 
1, Line, //  TODO: move somewhere else GROOVY-1874 
1, Line, //  TODO consider moving initcode to <clinit> and remaking field final 
1, Line, // TODO: inner classes mean a different this-type. This is ignored here! 
1, Line, //  this is only correct in this context here, normally   we would have to compile against compareTo if available   but since we don't compile here, this one is enough 
1, Line, //    FIXME: Use List<String> here, current version is not safe   
1, Line, //  temporary hack 
1, Line, //  todo windows?? 
1, Line, //    HACK: For now force all classes to compile, so we pick up stub changes 
1, Line, //  TODO instead of catching Object<T> here stop it from being placed into type in first place 
1, Line, //  TODO should we check package node doesn't already exist? conflict? 
1, Line, //  TODO: For GROOVY-2599 do we need something like below but it breaks other things              return (String) invokeMethod(arguments, "toString", EMPTY_ARGS); 
1, Line, //  TODO make EmptyExpression work   partially works but not if only thing in script   return EmptyExpression.INSTANCE; 
1, Line, //  todo - possibly check for line/col with values of 0 or less... 
1, Line, // TODO: this method should really return some kind of meta ClassNode   representing the combination of all bounds. The code here, just picks   something out to be able to proceed and is not actually correct 
1, Block, /*      * NOTE: as per the class javadoc, this class doesn't obey the normal equals/hashCode contract.     * The following field and method could assist some scenarios which required a similar sort of contract     * (but between equals and the custom canonicalHashCode). Currently commented out since we haven't     * found a real need. We will likely remove this commented out code if no usage is identified soon.      */
