1, Line, // TODO: make this strategy configurable?... right now it goes if anyone is ready 
1, Line, // TODO support multiple levels of includes 
1, Line, //  When all nimbodes go down and one or few of them come up   Unfortunately there might not be an exact way to know which one contains the most updated blob, 
1, Line, //  TODO: this assumes key is only from the one field   if not we need to have order of fields in PK 
1, Line, //  the following code is duplicated in the constructor of MqttPublisher   we reproduce it here so we fail on the client side if SSL is misconfigured, rather than when the topology   is deployed to the cluster 
1, Line, //  should remove the third blob, because the first has the reset timestamp 
1, Line, //  Get rid of multiple '/' in url
1, Line, //  Todo: Track file offsets instead of line number 
1, Line, //  TODO support more configuration options, for now we're defaulting to the hbase-*.xml files found on the classpath 
1, Line, // This is a bit ugly, but it works.  In order to maintain the same directory structure that existed before   we need to have storm conf, storm jar, and storm code in a shared directory, and we need to set the   permissions for that entire directory, but the tracking is on a per item basis, so we are going to end   up running the permission modification code once for each blob that is downloaded (3 times in this case).   Because the permission modification code runs in a separate process we are doing a global lock to avoid   any races between multiple versions running at the same time.  Ideally this would be on a per topology   basis, but that is a lot harder and the changes run fairly quickly so it should not be a big deal. 
1, Line, // Could not find a "fully" compatible version.  Look to see if there is a possibly compatible version right below it 
1, Line, // ResourceUtils.java is not a available on the classpath to let us parse out the resources we want. 
1, Line, //  Files/move with non-empty directory doesn't work well on Windows   This is not atomic but it does work 
1, Block, /*  Not thread safe. Have one instance per producer thread or synchronize externally  */
1, Line, //  TODO substitution implementation is not exactly efficient or kind to memory... 
1, Line, // TODO need a better way to do this 
1, Line, //  TODO: Need to be able to set the tick tuple time to the message timeout, ideally without parameterization 
1, Block, /*              * Connection is unavailable. We will drop pending messages and let at-least-once message replay kick in.             *             * Another option would be to buffer the messages in memory.  But this option has the risk of causing OOM errors,             * especially for topologies that disable message acking because we don't know whether the connection recovery will             * succeed  or not, and how long the recovery will take.              */
1, Line, //  TODO add metrics
1, Line, //  TODO: consider adding a shuffle grouping after the spout to avoid so much routing of the args/return-info all over the place   (at least until its possible to just pack bolt logic into the spout itself) 
1, Line, //  This is a hack for non-ras scheduler topology and worker resources 
1, Line, // TODO move this logic to the model class 
1, Line, // For some reason on the new code if ackers is null we get 0??? 
1, Line, // This is a bit of a hack.  If it is a list, then it is [component, stream]  we want to format this as component:stream 
1, Line, // TODO: DRY this code up with what's in ChainedAggregatorImpl 
1, Line, //  should we fail the tuple or kill the worker? 
1, Line, // TODO streams should be uniquely identifiable 
1, Line, // TODO I would love to standardize this... 
1, Line, //  FIXME: This class can be moved to webapp once UI porting is done. 
1, Line, //  This isn't strictly necessary, but it doesn't hurt and ensures that the machine stays up   to date even if callbacks don't all work exactly right 
1, Line, //  To work around it we should get it an alternative (working) way. 
1, Line, //  read s1 last....  This should cause s2 to be evicted on next put 
1, Line, //  TODO more collection content type checking 
1, Line, //  FIXME: We're using default config since it cannot be serialized   We still needs to provide some options externally 
1, Line, // TODO this can only ever be null if someone is doing something odd with mocking   We should really fix the mocking and remove this 
1, Line, // TODO put in some better exception mapping...  TODO move populateContext to a filter... 
1, Line, //  should we fail the batch or kill the worker? 
1, Line, // Getting the exact response code is a bit more complex.  TODO should use a better client 
1, Line, //  TODO: de-duplicate this logic with the code in nimbus
1, JavaDoc, /*      * TODO: should worker even take the topologyId as input? this should be deducible from cluster state (by searching through assignments)     * what about if there's inconsistency in assignments? -> but nimbus should guarantee this consistency.     *     * @param conf           - Storm configuration     * @param context        -     * @param topologyId     - topology id     * @param assignmentId   - assignment id     * @param supervisorPort - parent supervisor thrift server port     * @param port           - port on which the worker runs     * @param workerId       - worker id      */
1, Line, // This is a bit ugly, but it shows how this would happen in a worker so we will use the same APIs 
1, Line, //  FIXME: stores map (topoConf), topologyContext and expose these to derived classes 
1, Line, // Original implementation doesn't actually check if delete succeeded or not. 
1, Line, //  it doesn't seem like you should have to do this, but java serialization is wacky, and doesn't call the default constructor. 
