1, Line, //  This is somewhat tricky... We have to process introductions first,   but we need to preserve order in the ultimate list. 
1, Line, //  1 will make it throw a RuntimeException - SpEL will let this through 
1, Line, //  simply must not bail; we don't want non-existent resources to result in an Exception 
1, Line, //  for now just make a new array; TODO: optimize 
1, Line, //  Read-write transaction -> flush the Hibernate Session.   Further check: only flush when not FlushMode.MANUAL. 
1, Line, //  some case would not have been really necessary, but we can't know this at this point). 
1, Line, //  this test is a bit fragile, but gets the job done, proving that an   attempt was made to look up the AJ aspect. It's due to classpath issues   in .integration-tests that it's not found.
1, Line, //  Instantiation failure, maybe too early... 
1, JavaDoc, /* 	 * Eat an identifier, possibly qualified (meaning that it is dotted).	 * TODO AndyC Could create complete identifiers (a.b.c) here rather than a sequence of them? (a, b, c)	  */
1, Line, //  TODO: broken comparison since Mockito 2.2 upgrade   verifyIdenticalInvocations(expectedLexicalHandler, actualLexicalHandler); 
1, Line, //  TODO don't lose generic info for the new map 
1, Line, //  we have work todo... 
1, Line, //  TODO Determine why setExceptionToRaise() is unused. 
1, Line, //  We don't trust the JMS provider: It might throw RuntimeException or Error. 
1, Line, //  TODO Future optimization - if followed by a static method call, skip generating code here 
1, Line, //  TODO: Optimization: Process only if this() specifies a type and not an identifier. 
1, Line, // FIXME revisit in case of reentrant sync deadlock
1, Line, //  It has already caused a field error with a rejected value. 
1, Line, //  TODO - only handles 2-dimensional arrays 
1, Line, //  TODO: Make me final when deprecated methods are removed 
1, Line, //  TODO [SPR-13537] Change equalTo(null) to equalTo(""). 
1, Line, //  TODO: error? 
1, Line, //  Resolve plain BeanDefinition, without contained name: use dummy name. 
1, Line, //  TODO May fail on either call: may want to tighten up definition 
1, JavaDoc, /* 	 * SPR-6038: detect HSQL and stop illegal locks being taken.	 * TODO: Against Quartz 2.2, this test's job doesn't actually execute anymore...	  */
1, Line, //  If they were numbers, were they compatible? 
1, Line, //  TODO following lines are a workaround for Hibernate bug   If Hibernate throws an exception due to flush(),   it actually HAS flushed, meaning that the database   was updated outside the transaction
1, Line, //  TODO verify remaining output for forms 5, 6, 7, 8, and 14 (fix whitespace)
1, Line, //  TODO should be able to make this assertion: need to fix target handling   in AdvisedSupport  assertEquals(target2, ((Advised) proxied).getTarget()); 
1, Line, //  TODO: shouldn't the wildcard lower the score?  		assertEquals(-1,  				comparator.compare(parse("/hotels/new"), parse("/hotels/new.*"))); 
1, Line, //  TODO this will currently map, would be nice for optimization  assertTrue(ajexp.matches(HasGeneric.class));  assertFalse(ajexp.matches(TestBean.class)); 
1, Line, //  Plain PersistenceException wrapper for underlying exception?   Make sure the nested exception message is properly exposed,   along the lines of Spring's NestedRuntimeException.getMessage() 
1, Line, //  Open frame not sent yet?   If in the session initialization thread, then cache, otherwise wait. 
1, Line, //  TODO: remove reflection when build requires JDK 9+ 
1, Line, //  TODO: optimize 
1, Line, //  TODO better exception handling 
1, Line, //  TODO: change to ByteBufferFeeder when supported by Jackson   See https://github.com/FasterXML/jackson-core/issues/478
1, Line, //  Remove corresponding bean from singleton cache, if any. Shouldn't usually   be necessary, rather just meant for overriding a context's default beans 
1, Line, //  It would be nice to partially match a path and get any bound variables in one step 
