class-att,fix,hack,should,todo,workaround
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,2.228933,1.525229,0
1,0,0,0,0,0
1,0,0,2.228933,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,0,0,0
1,3.499182,3.979635,0,1.525229,0
1,0,0,0,2.41743,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,3.979635
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,2.228933,1.525229,0
1,0,3.979635,0,1.525229,0
1,3.499182,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,3.979635
1,0,0,0,1.525229,0
1,0,0,0,0,3.979635
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,3.499182,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,2.228933,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,3.499182,0,0,2.41743,0
1,0,0,2.228933,0,0
1,0,0,2.228933,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,3.979635,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,2.41743,0
1,0,0,0,0,0
1,0,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,3.979635,0,0,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,3.499182,0,0,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,0,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,3.979635,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,0,0
1,0,0,2.228933,1.525229,0
1,0,0,0,2.41743,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,3.979635,0,0,0
1,0,0,0,0,3.979635
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,2.228933,0,0
1,0,0,2.228933,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,3.979635
1,0,0,0,1.525229,0
1,3.499182,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,2.228933,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,0,0
1,3.499182,0,0,2.41743,0
1,0,0,0,1.525229,0
1,0,3.979635,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,0,0
1,3.499182,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,0,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,2.228933,2.41743,0
1,0,0,0,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.525229,0
1,0,0,2.228933,0,0
1,0,0,0,0,0
1,0,0,3.532775,0,0
1,0,0,2.228933,1.525229,0
1,0,0,2.228933,1.525229,0
1,0,0,0,1.525229,0
