class-att,fix,hack,should,todo,workaround
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,2.209157,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,3.394107,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,3.394107,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,3.394107,0,0,2.319171,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,2.209157,1.463234,0
1,0,0,0,0,0
1,0,0,2.209157,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,2.209157,0,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,2.209157,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,2.209157,1.463234,0
1,0,0,0,0,0
1,0,0,2.209157,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,2.209157,1.463234,0
1,0,0,0,0,0
1,3.394107,3.993677,0,1.463234,0
1,0,0,0,2.319171,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,3.993677
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,2.209157,1.463234,0
1,0,3.993677,0,1.463234,0
1,3.394107,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,0,2.209157,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,3.993677
1,0,0,0,1.463234,0
1,0,0,0,0,3.993677
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,3.394107,0,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,2.209157,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,3.394107,0,0,2.319171,0
1,0,0,2.209157,0,0
1,0,0,2.209157,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,3.993677,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,2.319171,0
1,0,0,0,0,0
1,0,0,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,0,2.209157,1.463234,0
1,0,0,2.209157,1.463234,0
1,0,0,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,3.993677,0,0,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,3.394107,0,0,1.463234,0
1,0,0,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,0,2.209157,0,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,3.993677,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,2.209157,0,0
1,0,0,2.209157,1.463234,0
1,0,0,0,2.319171,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,2.209157,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,3.993677,0,0,0
1,0,0,0,0,3.993677
1,0,0,0,1.463234,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,2.209157,0,0
1,0,0,2.209157,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,0,3.993677
1,0,0,0,1.463234,0
1,3.394107,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
1,0,0,0,0,0
1,0,0,0,1.463234,0
