class-att,fix,hack,should,todo,workaround
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,3.375899,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,3.375899,0,1.8601,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,3.375899,0,0,1.677171,0
1,0,0,1.8601,0,0
1,0,0,0,1.677171,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,3.375899,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,3.375899,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.677171,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,3.375899,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.677171,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,0,0
1,0,0,1.8601,1.058177,0
1,0,0,0,0,4.205077
1,0,0,1.8601,1.058177,0
1,0,0,0,0,4.205077
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,3.375899,0,0,1.058177,4.205077
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,3.375899,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.677171,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,1.8601,1.677171,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,2.94819,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,0,0
1,0,4.205077,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,2.94819,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,2.94819,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.677171,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,4.205077,1.8601,0,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.677171,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,4.205077,0,0,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,4.205077,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,3.375899,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,1.8601,1.058177,0
1,0,0,0,0,4.205077
1,0,0,1.8601,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,4.205077,1.8601,0,0
1,3.375899,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,2.94819,0,0
1,0,0,2.94819,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.677171,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,2.94819,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,3.375899,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,3.375899,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,2.94819,1.677171,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.677171,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,4.205077,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,3.375899,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,4.205077
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,4.31902,1.058177,0
1,0,0,1.8601,1.058177,4.205077
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,2.94819,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,3.375899,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,4.205077,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.677171,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,2.94819,2.116355,0
1,0,0,1.8601,2.457012,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,3.720201,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,2.94819,1.058177,0
1,0,0,0,0,0
1,0,0,1.8601,1.058177,0
1,0,0,2.94819,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,3.375899,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,2.94819,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,1.8601,1.058177,0
1,3.375899,0,1.8601,1.058177,0
1,0,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,3.375899,0,1.8601,1.058177,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,0
1,0,4.205077,0,0,0
1,0,0,0,1.058177,0
1,0,0,0,1.058177,4.205077
1,0,0,1.8601,0,0
